SNDG	ELIGIBLE_FIN_STAT_COND_1	ELIGIBLE_FIN_STAT_COND_2	ELIGIBLE_FIN_STAT_COND_3	ELIGIBLE_FIN_STAT_COND_4	ELIGIBLE_FIN_STAT_COND_5	ELIGIBLE_FIN_STAT_COND_6	ELIGIBLE_FIN_STAT_COND_7	ELIGIBLE_FIN_STAT_COND_8	ELIGIBLE_FIN_STAT_COND_9	NUM_IND_3	IND_03_	NUM_IND_4	DEN_IND_4	IND_04_	NUM_IND_5	DEN_IND_5	IND_05_	BR3	BR4	BR5	BR000009	BR000001	colore	COLOR_APP
0000000017819780	1	1	1	1	1	1	1	1	1	-2000,000000	-0,056	95000,000000	497000,000000	0,191	?	?	?	1	1	0	0	0	?	S01
0000000017884646	1	1	1	1	1	0	1	1	1	627000,000000	?	591000,000000	7089000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000089594638	1	1	1	1	1	1	1	1	1	26000,000000	2,364	484000,000000	4162000,000000	0,116	?	?	?	0	1	0	0	0	?	S01
0000000016948861	1	1	1	1	1	0	1	1	1	39000,000000	?	426000,000000	820000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017876584	1	1	1	1	1	1	1	1	1	577000,000000	0,367	1633000,000000	2716000,000000	0,601	?	?	?	1	0	0	0	0	?	S10
0000000017228704	1	1	1	1	1	1	1	1	1	77000,000000	0,036	215000,000000	12403000,000000	0,017	?	?	?	1	1	0	0	0	?	S01
0000000016433818	1	1	1	1	1	1	1	1	1	86000,000000	0,011	200000,000000	13871000,000000	0,014	?	?	?	1	1	0	0	0	?	S01
0000000017726913	1	1	1	1	1	1	1	1	1	3000,000000	0,115	77000,000000	21414000,000000	0,004	?	?	?	1	1	0	0	0	?	S01
0000000017676226	1	1	1	1	1	1	1	1	1	24000,000000	0,026	213000,000000	2693000,000000	0,079	?	?	?	1	1	0	0	0	?	S01
0000000016770294	1	1	1	1	1	0	1	1	1	-282000,000000	?	-10085000,000000	20037000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016628994	1	1	1	1	1	0	1	1	1	601000,000000	?	342000,000000	64000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017863906	1	1	1	1	1	1	1	1	1	18000,000000	0,037	209000,000000	5650000,000000	0,037	?	?	?	1	1	0	0	0	?	S10
0000000017866490	1	1	1	1	1	1	1	1	1	542000,000000	0,063	4555000,000000	88715000,000000	0,051	?	?	?	1	1	0	0	0	?	S01
0000000081388124	1	1	1	1	1	0	1	1	1	20000,000000	?	-4000,000000	370000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000080255723	1	1	1	1	1	0	0	0	0	3331000,000000	?	405000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000067883394	1	1	1	1	1	1	1	1	1	114000,000000	0,026	-976000,000000	8048000,000000	-0,121	?	?	?	1	1	0	0	0	?	S10
0000000016792896	1	1	1	1	1	0	0	0	0	-3442000,000000	?	12039000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047279065	1	1	1	1	1	1	1	1	1	74000,000000	0,024	3999000,000000	12733000,000000	0,314	?	?	?	1	1	0	0	0	?	S30
0000000016711125	1	1	1	1	1	1	1	1	1	17000,000000	0,013	10000,000000	2290000,000000	0,004	?	?	?	1	1	0	0	0	?	S01
0000000016535198	1	1	1	1	1	0	1	1	1	1000,000000	?	23000,000000	1337000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017569929	1	1	1	1	1	1	1	1	1	-85000,000000	-0,236	-922000,000000	4857000,000000	-0,190	?	?	?	1	1	0	0	0	?	S01
0000000054334822	1	1	1	1	1	1	1	1	1	11000,000000	0,092	1296000,000000	1416000,000000	0,915	?	?	?	1	0	0	0	0	?	S10
0000000016569079	1	1	1	1	1	1	1	1	1	47000,000000	2,765	-23000,000000	3422000,000000	-0,007	?	?	?	0	1	0	0	0	?	S01
0000000016615175	1	1	1	1	1	1	1	1	1	-767000,000000	-0,738	-1903000,000000	8364000,000000	-0,228	?	?	?	1	1	0	0	0	?	S10
0000000017865884	1	1	1	1	1	0	1	1	1	1027000,000000	?	-31000,000000	198000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000049017909	1	1	1	1	1	1	1	1	1	3070000,000000	0,181	-6265000,000000	65548000,000000	-0,096	?	?	?	1	1	0	0	0	?	S10
0000000068182796	1	1	1	1	1	1	1	1	1	277000,000000	6,295	397000,000000	131000,000000	3,031	?	?	?	0	0	0	0	0	?	S01
0000000017483640	1	1	1	1	1	1	1	1	1	24000,000000	0,090	-66000,000000	2833000,000000	-0,023	?	?	?	1	1	0	0	0	?	S01
0000000017465756	1	1	1	1	1	1	1	1	0	24000,000000	?	79000,000000	597000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016874462	1	1	1	1	1	1	1	1	1	3000,000000	0,005	178000,000000	12889000,000000	0,014	?	?	?	1	1	0	0	0	?	S01
0000000016576409	1	1	1	1	1	1	1	1	1	78000,000000	0,041	9772000,000000	8511000,000000	1,148	?	?	?	1	0	0	0	0	?	S01
0000000016312671	1	1	1	1	1	1	1	1	1	6000,000000	0,002	87000,000000	2171000,000000	0,040	?	?	?	1	1	0	0	0	?	S01
0000000047263330	1	1	1	1	1	0	0	0	0	848000,000000	?	2438000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016986228	1	1	1	1	1	1	1	1	1	-1000,000000	-0,033	378000,000000	4053000,000000	0,093	?	?	?	1	1	0	0	0	?	S01
0000000048386720	1	1	1	1	1	1	1	1	1	-98000,000000	-0,021	-342000,000000	2503000,000000	-0,137	?	?	?	1	1	0	0	0	?	S01
0000000049693450	1	1	1	1	1	1	1	1	1	606000,000000	55,091	324000,000000	21000,000000	15,429	?	?	?	0	0	0	0	0	?	S01
0000000016536378	1	1	1	1	1	0	0	0	0	112000,000000	?	136000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016576680	1	1	1	1	1	0	1	1	1	1402000,000000	?	405000,000000	1235000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017888682	1	1	1	1	1	1	1	1	1	42000,000000	0,129	30000,000000	6981000,000000	0,004	?	?	?	1	1	0	0	0	?	S01
0000000017768362	1	1	1	1	1	1	1	1	1	-96000,000000	-0,051	-142000,000000	4648000,000000	-0,031	?	?	?	1	1	0	0	0	?	S01
0000000047715405	1	1	1	1	1	0	1	1	1	6000,000000	?	7517000,000000	16247000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016868772	1	1	1	1	1	0	1	1	1	918000,000000	?	93000,000000	2497000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000088505836	1	1	1	1	1	1	0	0	0	41000,000000	?	1861000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000027259318	1	1	1	1	1	0	1	1	1	7000,000000	?	1099000,000000	1883000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000054616255	1	1	1	1	1	1	1	1	1	319000,000000	0,137	5838000,000000	44764000,000000	0,130	?	?	?	1	1	0	0	0	?	S10
0000000017333906	1	1	1	1	1	1	1	1	1	45000,000000	0,643	51000,000000	1010000,000000	0,050	?	?	?	0	1	0	0	0	?	S01
0000000017636139	1	1	1	1	1	1	1	1	1	99000,000000	3,414	262000,000000	2552000,000000	0,103	?	?	?	0	1	0	0	0	?	S01
0000000016938460	1	1	1	1	1	0	1	1	1	-68000,000000	?	-272000,000000	1660000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016731313	1	1	1	1	1	1	1	1	1	195000,000000	0,171	-1403000,000000	13893000,000000	-0,101	?	?	?	1	1	0	0	0	?	S01
0000000016264068	1	1	1	1	1	1	1	1	1	41000,000000	20,500	-116000,000000	3282000,000000	-0,035	?	?	?	0	1	0	0	0	?	S01
0000000017652338	1	1	1	1	1	1	1	1	1	-3000,000000	-0,004	-153000,000000	5260000,000000	-0,029	?	?	?	1	1	0	0	0	?	S01
0000000016279702	1	1	1	1	1	1	1	1	1	41000,000000	0,820	18000,000000	1603000,000000	0,011	?	?	?	0	1	0	0	0	?	S01
0000000017873925	1	1	1	1	1	1	1	1	1	-291000,000000	-0,010	321000,000000	22553000,000000	0,014	?	?	?	1	1	0	0	0	?	S01
0000000047274318	1	1	1	1	1	0	0	0	0	57000,000000	?	259000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047247601	1	1	1	1	1	1	1	1	1	74000,000000	0,015	281000,000000	6048000,000000	0,046	?	?	?	1	1	0	0	0	?	S01
0000000017247649	1	1	1	1	1	1	1	1	1	0,000000	0,000	-287000,000000	2908000,000000	-0,099	?	?	?	1	1	0	0	0	?	S01
0000000017909359	1	1	1	1	1	1	1	1	1	149000,000000	0,764	552000,000000	10097000,000000	0,055	?	?	?	0	1	0	0	0	?	S01
0000000017776969	1	1	1	1	1	1	1	1	1	587000,000000	0,072	949000,000000	42248000,000000	0,022	?	?	?	1	1	0	0	0	?	S01
0000000058889969	1	1	1	1	1	0	0	0	0	-185000,000000	?	162000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016535822	1	1	1	1	1	1	1	1	1	63000,000000	0,006	59000,000000	12050000,000000	0,005	?	?	?	1	1	0	0	0	?	S01
0000000017018233	1	1	1	1	1	1	1	1	1	-22051000,000000	-0,314	2446000,000000	31879000,000000	0,077	?	?	?	1	1	0	0	0	?	S01
0000000046884570	1	1	1	1	1	0	0	0	0	2500000,000000	?	5528000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000027269596	1	1	1	1	1	1	1	1	1	2000,000000	0,000	32000,000000	2833000,000000	0,011	?	?	?	1	1	0	0	0	?	S01
0000000017471236	1	1	1	1	1	1	1	1	1	432000,000000	0,647	403000,000000	4755000,000000	0,085	?	?	?	0	1	0	0	0	?	S01
0000000017638490	1	1	1	1	1	0	1	1	1	156000,000000	?	1015000,000000	4985000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016614947	1	1	1	1	1	0	1	1	1	-126000,000000	?	1533000,000000	1132000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017908511	1	1	1	1	1	1	1	1	1	-15000,000000	-0,833	-423000,000000	4008000,000000	-0,106	?	?	?	1	1	0	0	0	?	S01
0000000017258972	1	1	1	1	1	1	1	1	1	-2644000,000000	-0,058	-865000,000000	38925000,000000	-0,022	?	?	?	1	1	0	0	0	?	S01
0000000017296341	1	1	1	1	1	0	1	1	1	55000,000000	?	15000,000000	5385000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016813157	1	1	1	1	1	0	0	0	0	540000,000000	?	1087000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000047320240	1	1	1	1	1	1	1	1	1	4000,000000	0,009	523000,000000	192000,000000	2,724	?	?	?	1	0	0	0	0	?	S01
0000000074238781	1	1	1	1	1	1	1	1	1	228000,000000	0,020	-370000,000000	3610000,000000	-0,102	?	?	?	1	1	0	0	0	?	S10
0000000047712501	1	1	1	1	1	1	1	1	1	0,000000	0,000	34000,000000	312000,000000	0,109	?	?	?	1	1	0	0	0	?	S01
0000000084543329	1	1	1	1	1	1	1	1	1	1209000,000000	0,263	-34914000,000000	36434000,000000	-0,958	?	?	?	1	1	0	0	0	?	S01
0000000058886216	1	1	1	1	1	0	0	0	0	-29000,000000	?	39000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017337557	1	1	1	1	1	1	1	1	1	20000,000000	0,009	-163000,000000	8880000,000000	-0,018	?	?	?	1	1	0	0	0	?	S01
0000000074603782	1	1	1	1	1	0	0	0	0	1000,000000	?	304000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000067878046	1	1	1	1	1	1	1	1	1	700000,000000	1,022	-3968000,000000	5538000,000000	-0,717	?	?	?	0	1	0	0	0	?	S01
0000000088418566	1	1	1	1	1	1	0	0	0	298000,000000	?	4098000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000017437749	1	1	1	1	1	1	1	1	1	184000,000000	0,210	911000,000000	12376000,000000	0,074	?	?	?	1	1	0	0	0	?	S10
0000000017479904	1	1	1	1	1	0	1	1	1	113000,000000	?	639000,000000	2412000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000017395170	1	1	1	1	1	1	1	1	1	172000,000000	0,214	224000,000000	5112000,000000	0,044	?	?	?	1	1	0	0	0	?	S10
0000000071541400	1	1	1	1	1	1	1	1	1	98000,000000	0,278	434000,000000	1318000,000000	0,329	?	?	?	1	1	0	0	0	?	S10
0000000016836157	1	1	1	1	1	1	1	1	1	467000,000000	0,028	-165000,000000	17202000,000000	-0,010	?	?	?	1	1	0	0	0	?	S01
0000000017041993	1	1	1	1	1	0	1	1	1	9360000,000000	?	968000,000000	64377000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000054978800	1	1	1	1	1	1	1	1	1	7000,000000	0,079	-295000,000000	3965000,000000	-0,074	?	?	?	1	1	0	0	0	?	S01
0000000027024890	1	1	1	1	1	0	1	1	1	63000,000000	?	-82000,000000	492000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017366165	1	1	1	1	1	0	1	1	1	20000,000000	?	10000,000000	277000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016269103	1	1	1	1	1	0	1	1	1	-201000,000000	?	43000,000000	2482000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000084335792	1	1	1	1	1	1	1	1	1	8000,000000	0,015	-241000,000000	3891000,000000	-0,062	?	?	?	1	1	0	0	0	?	S01
0000000017295290	1	1	1	1	1	1	1	1	1	-926000,000000	-1,319	1263000,000000	15781000,000000	0,080	?	?	?	1	1	0	0	0	?	S10
0000000016584165	1	1	1	1	1	1	1	1	0	134000,000000	?	85000,000000	693000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000087690908	1	1	1	1	1	1	1	1	1	-8000,000000	-0,084	-25000,000000	369000,000000	-0,068	?	?	?	1	1	0	0	0	?	S01
0000000016538406	1	1	1	1	1	0	0	0	0	22118000,000000	?	9967000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S30
0000000016701879	1	1	1	1	1	1	1	1	1	2000,000000	0,009	-1253000,000000	24825000,000000	-0,050	?	?	?	1	1	0	0	0	?	S01
0000000016633674	1	1	1	1	1	1	1	1	1	11000,000000	0,002	4000,000000	6090000,000000	0,001	?	?	?	1	1	0	0	0	?	S01
0000000017347079	1	1	1	1	1	0	1	1	1	-111000,000000	?	-145000,000000	3596000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000017777318	1	1	1	1	1	1	1	1	1	-505000,000000	-0,004	3895000,000000	172322000,000000	0,023	?	?	?	1	1	0	0	0	?	S01
0000000053230222	1	1	1	1	1	1	1	1	0	3400000,000000	?	140000,000000	6138000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017287555	1	1	1	1	1	1	1	1	1	-8000,000000	-0,032	-258000,000000	4735000,000000	-0,054	?	?	?	1	1	0	0	0	?	S01
0000000026816837	1	1	1	1	1	0	1	1	1	280000,000000	?	-470000,000000	3932000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000017075232	1	1	1	1	1	0	1	1	1	190000,000000	?	-3605000,000000	10018000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000083899428	1	1	1	1	1	1	1	1	1	5000,000000	0,109	351000,000000	1972000,000000	0,178	?	?	?	1	1	0	0	0	?	S01
0000000058896257	1	1	1	1	1	1	1	1	1	-8000,000000	-0,062	20000,000000	858000,000000	0,023	?	?	?	1	1	0	0	0	?	S01
0000000027613348	1	1	1	1	1	0	1	1	1	4000,000000	?	308000,000000	4811000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000017768010	1	1	1	1	1	0	1	1	1	187000,000000	?	837000,000000	6039000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017879184	1	1	1	1	1	1	1	1	1	16000,000000	0,009	-43000,000000	21144000,000000	-0,002	?	?	?	1	1	0	0	0	?	S10
0000000017211727	1	1	1	1	1	1	1	1	1	3960000,000000	0,149	-539000,000000	19102000,000000	-0,028	?	?	?	1	1	0	0	0	?	S10
0000000028683969	1	1	1	1	1	0	1	1	1	-7545000,000000	?	-6000,000000	7395000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000053788168	1	1	1	1	1	1	1	1	1	18000,000000	0,545	526000,000000	1964000,000000	0,268	?	?	?	0	1	0	0	0	?	S01
0000000017573919	1	1	1	1	1	1	1	1	1	-151000,000000	-0,359	-340000,000000	5530000,000000	-0,061	?	?	?	1	1	0	0	0	?	S10
0000000017951152	1	1	1	1	1	1	1	1	1	168000,000000	0,377	297000,000000	2351000,000000	0,126	?	?	?	1	1	0	0	0	?	S01
0000000016519580	1	1	1	1	1	0	1	1	1	5000,000000	?	51000,000000	295000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047255379	1	1	1	1	1	1	1	1	1	0,000000	0,000	106000,000000	1104000,000000	0,096	?	?	?	1	1	0	0	0	?	S01
0000000091161127	1	1	1	1	1	1	1	1	1	-149000,000000	-0,484	157000,000000	791000,000000	0,198	?	?	?	1	1	0	0	0	?	S01
0000000047274112	1	1	1	1	1	0	0	0	0	118000,000000	?	37000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016830909	1	1	1	1	1	1	1	1	1	245000,000000	0,233	80000,000000	3350000,000000	0,024	?	?	?	1	1	0	0	0	?	S01
0000000017283468	1	1	1	1	1	0	1	1	1	0,000000	?	-24000,000000	3481000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000074289600	1	1	1	1	1	0	0	0	0	1895000,000000	?	28729000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S50
0000000047159944	1	1	1	1	1	0	1	1	1	-14000,000000	?	-225000,000000	3007000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016939173	1	1	1	1	1	1	1	1	1	106000,000000	0,002	222000,000000	22490000,000000	0,010	?	?	?	1	1	0	0	0	?	S01
0000000017940398	1	1	1	1	1	0	1	1	1	-418000,000000	?	202000,000000	6062000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017870134	1	1	1	1	1	1	1	1	1	2378000,000000	0,058	924000,000000	85425000,000000	0,011	?	?	?	1	1	0	0	0	?	S01
0000000017739754	1	1	1	1	1	1	1	1	1	22000,000000	0,063	117000,000000	3135000,000000	0,037	?	?	?	1	1	0	0	0	?	S01
0000000086892075	1	1	1	1	1	1	1	1	1	12000,000000	1,000	253000,000000	105000,000000	2,410	?	?	?	0	0	0	0	0	?	S01
0000000016576447	1	1	1	1	1	0	0	0	0	585000,000000	?	1433000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047271465	1	1	1	1	1	0	1	1	1	-2000,000000	?	202000,000000	115000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016256672	1	1	1	1	1	0	1	1	1	8000,000000	?	-55000,000000	2855000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017837803	1	1	1	1	1	1	1	1	1	44000,000000	0,106	486000,000000	13851000,000000	0,035	?	?	?	1	1	0	0	0	?	S01
0000000046838116	1	1	1	1	1	0	1	1	1	185000,000000	?	9000,000000	2662000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000067532279	1	1	1	1	1	1	1	1	1	2000,000000	0,400	-45000,000000	81000,000000	-0,556	?	?	?	1	1	0	0	0	?	S01
0000000065050304	1	1	1	1	1	0	1	1	1	6000,000000	?	-56000,000000	385000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016560483	1	1	1	1	1	0	1	1	1	29000,000000	?	-3000,000000	230000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047666390	1	1	1	1	1	1	1	1	1	13000,000000	0,019	-20000,000000	343000,000000	-0,058	?	?	?	1	1	0	0	0	?	S01
0000000028710676	1	1	1	1	1	0	0	0	0	111000,000000	?	2122000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000058890343	1	1	1	1	1	0	1	1	1	12000,000000	?	9000,000000	157000,000000	?	?	?	?	0	0	0	0	0	?	S10
0000000016754988	1	1	1	1	1	0	1	1	1	7000,000000	?	-58000,000000	1113000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000058896463	1	1	1	1	1	1	1	1	1	-166000,000000	-0,092	121000,000000	3600000,000000	0,034	?	?	?	1	1	0	0	0	?	S10
0000000074957470	1	1	1	1	1	0	1	1	1	1000,000000	?	-35000,000000	1209000,000000	?	?	?	?	0	0	0	0	0	?	S30
0000000017226693	1	1	1	1	1	1	1	1	1	-594000,000000	-0,940	-547000,000000	3227000,000000	-0,170	?	?	?	1	1	0	0	0	?	S01
0000000017043082	1	1	1	1	1	1	1	1	1	59000,000000	0,371	473000,000000	6497000,000000	0,073	?	?	?	1	1	0	0	0	?	S10
0000000048494152	1	1	1	1	1	1	1	1	1	9000,000000	0,003	29000,000000	5298000,000000	0,005	?	?	?	1	1	0	0	0	?	S01
0000000016547238	1	1	1	1	1	1	1	1	1	-20856000,000000	-0,181	-85899000,000000	1135361000,000000	-0,076	?	?	?	1	1	0	0	0	?	S01
0000000017951756	1	1	1	1	1	1	1	1	1	7000,000000	0,088	1000,000000	35000,000000	0,029	?	?	?	1	1	0	0	0	?	S01
0000000073680056	1	1	1	1	1	0	1	1	1	2000,000000	?	70000,000000	231000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047274229	1	1	1	1	1	1	1	1	1	-9000,000000	-0,184	45000,000000	205000,000000	0,220	?	?	?	1	1	0	0	0	?	S01
0000000017483120	1	1	1	1	1	0	1	1	1	3000,000000	?	-168000,000000	737000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000084578126	1	1	1	1	1	1	1	1	1	1000,000000	0,000	70000,000000	2304000,000000	0,030	?	?	?	1	1	0	0	0	?	S01
0000000047274476	1	1	1	1	1	0	1	1	1	30000,000000	?	-6000,000000	305000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017067584	1	1	1	1	1	1	1	1	1	-100000,000000	-0,090	2013000,000000	5079000,000000	0,396	?	?	?	1	1	0	0	0	?	S01
0000000017723455	1	1	1	1	1	1	1	1	1	1000,000000	0,023	7000,000000	3059000,000000	0,002	?	?	?	1	1	0	0	0	?	S01
0000000016136807	1	1	1	1	1	0	1	1	1	272000,000000	?	92000,000000	15465000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000047335315	1	1	1	1	1	0	1	1	1	-185000,000000	?	37000,000000	2442000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017048890	1	1	1	1	1	0	1	1	1	1000,000000	?	-26000,000000	72000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016596752	1	1	1	1	1	1	1	1	1	-175000,000000	-0,003	4873000,000000	35922000,000000	0,136	?	?	?	1	1	0	0	0	?	S01
0000000017043150	1	1	1	1	1	1	1	1	1	76000,000000	0,134	-110000,000000	2880000,000000	-0,038	?	?	?	1	1	0	0	0	?	S10
0000000017289627	1	1	1	1	1	0	1	1	1	215000,000000	?	854000,000000	3403000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016719620	1	1	1	1	1	0	1	1	1	34000,000000	?	21000,000000	3298000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000048370797	1	1	1	1	1	0	1	1	1	1014000,000000	?	2699000,000000	10725000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016546819	1	1	1	1	1	1	1	1	1	76000,000000	0,422	62000,000000	2446000,000000	0,025	?	?	?	1	1	0	0	0	?	S01
0000000047263949	1	1	1	1	1	0	0	0	0	1268000,000000	?	3487000,000000	0,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000058855660	1	1	1	1	1	1	1	1	1	506000,000000	2,608	1557000,000000	959000,000000	1,624	?	?	?	0	0	0	0	0	?	S01
0000000026936844	1	1	1	1	1	1	1	1	1	-1000,000000	-0,032	-1412000,000000	5584000,000000	-0,253	?	?	?	1	1	0	0	0	?	S01
0000000047145609	1	1	1	1	1	0	1	1	1	-6000,000000	?	-199000,000000	1622000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016138536	1	1	1	1	1	1	1	1	1	-274000,000000	-0,046	719000,000000	2746000,000000	0,262	?	?	?	1	1	0	0	0	?	S01
0000000017075782	1	1	1	1	1	0	1	1	1	22000,000000	?	-335000,000000	11474000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017868553	1	1	1	1	1	1	1	1	1	7000,000000	0,024	-933000,000000	3605000,000000	-0,259	?	?	?	1	1	0	0	0	?	S01
0000000017288198	1	1	1	1	1	0	1	1	1	35000,000000	?	625000,000000	4399000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016936419	1	1	1	1	1	0	1	1	1	69000,000000	?	-59000,000000	1272000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016761873	1	1	1	1	1	1	1	1	1	-73000,000000	-12,167	-127000,000000	1704000,000000	-0,075	?	?	?	1	1	0	0	0	?	S01
0000000016614170	1	1	1	1	1	0	1	1	1	1000,000000	?	490000,000000	1855000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017898594	1	1	1	1	1	1	1	1	1	-230000,000000	-0,197	70000,000000	8718000,000000	0,008	?	?	?	1	1	0	0	0	?	S01
0000000070634033	1	1	1	1	1	1	1	1	1	1492000,000000	2,267	3492000,000000	2333000,000000	1,497	?	?	?	0	0	0	0	0	?	S01
0000000017028967	1	1	1	1	1	1	1	1	1	735000,000000	0,108	102000,000000	10318000,000000	0,010	?	?	?	1	1	0	0	0	?	S10
0000000086469591	1	1	1	1	1	1	1	1	1	-15000,000000	-0,517	975000,000000	351000,000000	2,778	?	?	?	1	0	0	0	0	?	S01
0000000017736022	1	1	1	1	1	0	1	1	1	-15000,000000	?	-104000,000000	3751000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000016823807	1	1	1	1	1	1	1	1	1	575000,000000	1,173	501000,000000	3829000,000000	0,131	?	?	?	0	1	0	0	0	?	S01
0000000017783807	1	1	1	1	1	1	1	1	1	1140000,000000	0,082	3297000,000000	21377000,000000	0,154	?	?	?	1	1	0	0	0	?	S30
0000000083185643	1	1	1	1	1	0	1	1	1	-1000,000000	?	1134000,000000	4781000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017617110	1	1	1	1	1	1	1	1	1	944000,000000	0,109	480000,000000	11500000,000000	0,042	?	?	?	1	1	0	0	0	?	S01
0000000017599341	1	1	1	1	1	1	1	1	1	65000,000000	0,492	1122000,000000	2263000,000000	0,496	?	?	?	1	1	0	0	0	?	S10
0000000017376434	1	1	1	1	1	1	1	1	1	11000,000000	0,041	362000,000000	2125000,000000	0,170	?	?	?	1	1	0	0	0	?	S01
0000000024021348	1	1	1	1	1	0	1	1	1	2000,000000	?	22000,000000	150000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017833456	1	1	1	1	1	1	1	1	1	22000,000000	0,179	147000,000000	5485000,000000	0,027	?	?	?	1	1	0	0	0	?	S10
0000000017429474	1	1	1	1	1	0	1	1	1	27000,000000	?	1710000,000000	7216000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000050213529	1	1	1	1	1	1	1	1	1	-1000,000000	-0,167	11000,000000	114000,000000	0,096	?	?	?	1	1	0	0	0	?	S01
0000000016832824	1	1	1	1	1	1	1	1	1	-62000,000000	-0,036	-4000,000000	529000,000000	-0,008	?	?	?	1	1	0	0	0	?	S01
0000000016364311	1	1	1	1	1	0	1	1	1	313000,000000	?	18000,000000	3201000,000000	?	?	?	?	0	0	0	0	0	?	S01
0000000017845994	1	1	1	1	1	1	1	1	1	70000,000000	0,015	-106000,000000	15818000,000000	-0,007	?	?	?	1	1	0	0	0	?	S01
